TOTAL_ASSETS,FIXED_ASSET,MONETARYFUNDS,MONETARYFUNDS_RATIO,ACCOUNTS_RECE,INVENTORY,INVENTORY_RATIO,TOTAL_LIABILITIES,ACCOUNTS_PAYABLE,ACCOUNTS_PAYABLE_RATIO,ADVANCE_RECEIVABLES,TOTAL_EQUITY,TOTAL_EQUITY_RATIO,TOTAL_ASSETS_RATIO,TOTAL_LIAB_RATIO,CURRENT_RATIO,DEBT_ASSET_RATIO,NETCASH_OPERATE,NETCASH_OPERATE_RATIO,SALES_SERVICES,SALES_SERVICES_RATIO,PAY_STAFF_CASH,PSC_RATIO,NETCASH_INVEST,NETCASH_INVEST_RATIO,CONSTRUCT_LONG_ASSET,CLA_RATIO,NETCASH_FINANCE,NETCASH_FINANCE_RATIO,CCE_ADD,CCE_ADD_RATIO,PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_COST,TOE_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_RATIO,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_TAX_ADD,TOI_RATIO,OPERATE_PROFIT_RATIO,PARENT_NETPROFIT_RATIO,DEDUCT_PARENT_NETPROFIT,DPN_RATIO,成本,损失,资本,费用,债务,风险,资金流,服务,外国,责任,降低,减少,损害,有限,反对,事项,不利,收费,制作,顺序,折旧,要价,过量,重组,诉讼,中断,结束,失败,可疑,局限性,权利,波动,违约,被告,原告,困难,缺陷,表现,不佳,暴露,控制,变量,超额,收益,欺诈,减持,回落,锐减,下降,亏损,大幅,明显,小幅,快速,适当,强烈,相当,谨慎,并非,没有,未能,确定,可能,或是,是否,有望,大约,能否,规模,成长性,震荡,长阳,抛售,4YearsLater
5179075600.0,1645185700.0,572099100.0,11.565097,320134400.0,195892160.0,41.56048,2289392000.0,319466460.0,0.25189278,213065940.0,2889683500.0,-0.20262977,3.7182631,9.130045,80.671165,44.204647,169455600.0,6518.7437,1678572700.0,64572.574,315480540.0,12136.139,266879020.0,10266.5,35339856.0,1359.4797,-432764860.0,-16647.92,2599513.2,104.25029,21392486.0,1603169000.0,1677232600.0,73.58677,1209663700.0,1209663700.0,91.71684,75407200.0,238577860.0,70565170.0,49998120.0,114917130.0,70209390.0,74162440.0,84.20192,359.13055,-34.87676,-109505750.0,-2403.146,13,1,2,6,0,13,0,6,0,1,3,25,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,14,0,0,8,0,0,1,0,16,2,11,1,0,1,1,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0,1
306236900.0,36335532.0,45175760.0,63.678093,76253770.0,11533045.0,-23.069874,500877920.0,21501716.0,-37.98637,4185139.0,-194641020.0,-193.63187,-23.789497,158.24933,39.92859,163.55896,45961816.0,326.42252,67838750.0,481.7933,25376336.0,180.22366,-48749850.0,-346.2232,17344848.0,123.18375,-11266210.0,-80.01304,-14080468.0,82.202324,-397057630.0,32985858.0,121144690.0,-22.471151,25969500.0,25969500.0,-51.86388,5791491.0,44710250.0,1061942.4,-88118220.0,-397992160.0,163819.81,1335947.0,-48.065563,4.914015,-299.07797,-96660890.0,2.9639916,10,9,3,4,0,14,0,1,0,0,4,16,0,0,0,6,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,7,3,5,0,0,1,0,0,0,0,0,3,3,4,1,0,10,0,0,0,1,0,0,0,0,1
36076340000.0,56868910.0,4391471000.0,-19.82185,2607769600.0,2297544700.0,139.28012,26167312000.0,210186940.0,1671.9375,535908860.0,9909027000.0,7.2114544,5.347972,4.659108,92.49128,72.53317,1193918200.0,23477.773,14261769000.0,280450.2,190086540.0,3737.9517,-796820860.0,-15669.0625,55885148.0,1098.9519,-401743740.0,-7900.0786,-5085313.0,-100.68865,1021566340.0,11697510000.0,10805708000.0,17.951653,9998693000.0,9998693000.0,16.260218,179322380.0,156330320.0,232534320.0,1329033200.0,1346040200.0,236216210.0,34745900.0,10.727246,-5.8927197,-1.5158422,1010215700.0,-0.43060252,15,3,2,4,0,11,0,9,0,0,6,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,2,0,12,1,0,0,5,0,0,0,0,1
1879364900.0,484180160.0,97138820.0,1116.219,494902460.0,221594130.0,9.351677,1109041000.0,148688740.0,-17.231415,33399904.0,770323900.0,16.27129,56.540344,106.12621,102.73048,59.01148,-978361.56,-1.097476,501812220.0,562.9073,78403120.0,87.948616,-282465630.0,-316.8555,92862080.0,104.16793,372589060.0,417.95135,89146510.0,233.94829,18742524.0,435761920.0,458694600.0,5.6597066,336698720.0,336698720.0,-1.4971179,12171348.0,63925584.0,12945731.0,-16993526.0,35898052.0,8060177.0,3542977.0,22.508577,77.91162,122.19823,-39858016.0,49.18047,9,0,1,1,0,3,0,1,0,0,1,2,0,0,0,3,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,0,0,2,0,0,0,0,1
3838043600.0,43148456.0,960429440.0,-4.1667733,36585564.0,958327.56,-98.99064,909342340.0,58156716.0,-35.60088,88341256.0,2928701200.0,2.8373237,22.631376,222.64133,206.47713,23.692862,-30910948.0,-79.48131,626308500.0,1610.4269,160496220.0,412.6839,-157159340.0,-404.10376,113894920.0,292.85797,149179440.0,383.58505,-38890840.0,-104.4833,64215588.0,515934500.0,653331700.0,65.0557,314804830.0,314804830.0,11.026171,151842860.0,156878930.0,-3412124.0,86072980.0,105493000.0,27901136.0,6391777.0,25.270075,88.65808,40.15268,-112158536.0,-578.02576,11,0,5,5,1,8,0,73,0,0,0,7,0,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,3,0,0,8,0,13,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,1,2,0,17,0,0,0,3,0,0,0,0,1
1752333600.0,16969900.0,607862340.0,828.826,22541.08,304018800.0,-36.95538,175490740.0,25461034.0,-82.069916,17592266.0,1576842800.0,9.45503,-17.214033,-74.042625,861.22974,10.0146885,-430500740.0,-79.36694,96007740.0,17.699947,27357022.0,5.0435295,995023700.0,183.44215,887354.0,0.16359222,-19052102.0,-3.5124378,542418200.0,229.23262,134398560.0,271221000.0,284641540.0,-5.530818,183262430.0,183262430.0,115.09463,5060835.0,71144980.0,2912404.5,165424560.0,165294940.0,30951062.0,18457184.0,106.253914,31.620655,0.96547264,134229570.0,56.004772,14,2,3,3,0,12,0,1,0,0,2,16,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,2,0,0,0,2,0,0,14,0,0,0,2,0,0,0,0,1
1912487000.0,35955336.0,5025158.5,-89.93866,4743908.5,14172931.0,20.414959,1143849600.0,94563656.0,0.31330708,2544366.5,768637500.0,294.08765,358.86386,415.83963,3.1767673,59.809532,-15942162.0,-35.49007,47352850.0,105.41582,8479326.0,18.876478,-592393600.0,-1318.7728,51153.85,0.11387752,563415700.0,1254.263,-44920060.0,-195.3736,-21527840.0,40779336.0,58979240.0,20.682446,38869772.0,38869772.0,33.18673,543968.2,13376939.0,1696473.6,-21028662.0,-21527272.0,567.7,967300.94,36.70922,47.2586,-519.73724,-21019606.0,54.62653,13,0,0,2,2,7,0,2,0,0,1,3,0,7,0,8,0,0,0,0,2,0,0,0,7,0,0,0,0,0,2,0,0,8,6,1,0,0,0,0,5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,1,0,0,0,0,1
87466664.0,39088708.0,9681607.0,-64.41926,594130.9,227005.11,3.5703075,10331248.0,2161172.2,9.839913,1271174.1,77135416.0,3.849134,-17.049301,-66.85275,156.34448,11.811641,5127288.5,29.25092,29475378.0,168.15552,10028996.0,57.21491,-22655930.0,-129.25092,4186479.2,23.88365,185898060.0,-46.754726,-17528640.0,-335.9852,2858998.8,27906564.0,27127174.0,5.2192354,11139920.0,11139920.0,8.592719,5124503.5,9665526.0,-249176.19,1585215.0,2858998.8,110661780.0,1434692.2,28.549053,159.11075,207.43864,779389.75,119.13698,16,1,0,4,0,7,0,3,0,0,0,6,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,6,0,7,0,0,0,3,0,0,0,0,1
10176063000.0,11700519.0,2881228000.0,65.95444,8137292.0,4069897500.0,7.083222,5823235600.0,395941380.0,-5.7379503,4970883.5,4352828000.0,0.09308532,14.365996,28.01062,335.7856,57.224834,7155391.0,0.62817556,104527224.0,9.1765,29612622.0,2.5997076,163380930.0,14.343298,20140558.0,1.7681502,969193860.0,85.08604,1139075100.0,555.1612,12536266.0,96707290.0,269558200.0,-65.48292,60319892.0,60319892.0,-64.87486,12914501.0,60575584.0,124026330.0,-41831820.0,23816598.0,15888170.0,4040109.5,-66.26691,91.04499,102.87985,-159766110.0,63.228905,12,0,3,4,0,0,0,15,0,0,0,8,0,11,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
4135791000.0,812463100.0,406950880.0,-13.253825,480405500.0,778532500.0,-9.217326,1956673300.0,286288260.0,-21.117712,81073200.0,2179117800.0,0.81348205,-3.716039,-9.990661,116.39997,47.310738,73790370.0,254.23563,1031053300.0,3552.367,285866850.0,984.919,-59672732.0,-205.59503,116698880.0,402.0716,15074602.0,51.93768,29024402.0,-77.52341,40275536.0,1191701500.0,1258004700.0,-16.500086,923078800.0,923078800.0,-22.350142,80592504.0,106749380.0,54588280.0,80520530.0,79828024.0,37025564.0,22605748.0,-18.296013,24.130999,-44.062397,-82310650.0,-400.5217,26,0,2,8,0,6,0,7,0,0,9,5,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,17,0,0,0,0,0,0,0,0,1
13299531000.0,6637844500.0,823446200.0,-34.675194,726015040.0,81312104.0,47.104603,8708264000.0,726403650.0,0.9540829,225985900.0,4591267000.0,6.0691333,9.355355,11.171294,45.645664,65.47798,688695000.0,131.54747,3981429000.0,760.4918,240323180.0,45.90407,-1509431400.0,-288.31613,1550591000.0,296.178,297202980.0,56.76867,-523533440.0,-174.25891,239631230.0,3764721400.0,3430397000.0,58.137066,2743377000.0,2743377000.0,66.51337,75644750.0,234878770.0,290994530.0,463925300.0,458918140.0,168624720.0,34267050.0,52.347366,51.56542,25.764584,170454860.0,-6.0497847,9,1,3,4,0,11,0,21,0,2,4,10,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,18,0,0,0,3,0,0,0,0,1
3666852600.0,73339860.0,278055870.0,-10.793423,496771780.0,395063460.0,-9.280043,1342312700.0,122662490.0,26.05447,172416290.0,2324540000.0,-5.7548923,16.37981,96.164185,200.21382,36.606674,-465826080.0,-1270.0524,773719740.0,2109.5098,66832184.0,182.21472,-73687864.0,-200.9064,24820628.0,67.67225,503392450.0,1372.4752,-36677708.0,-124.304306,109673220.0,820254140.0,653509800.0,-19.274979,436496640.0,436496640.0,-37.00141,56766740.0,67259000.0,22983340.0,171723710.0,171202690.0,15856615.0,8298321.0,-16.7701,-10.7402,-38.201996,108479250.0,-25.260899,9,0,1,4,0,10,0,7,0,0,1,2,0,1,0,4,0,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,15,0,0,0,6,0,0,0,0,1
4123204900.0,244599170.0,641350200.0,-49.06049,814525300.0,86787410.0,-14.668081,2721154600.0,251830580.0,233.15335,2020852.0,1402050300.0,4.212692,6.5164733,7.743695,146.31499,65.9961,-385336100.0,-89.261696,1422627200.0,329.5464,129768500.0,30.060398,-108014750.0,-25.021223,121782840.0,28.21055,61679708.0,14.287879,-431692540.0,-160.90996,27604576.0,1346557300.0,1336644900.0,-2.438337,890577500.0,890577500.0,-19.442358,54023780.0,110950376.0,132104800.0,47195204.0,62009084.0,39322144.0,14973539.0,-10.540664,-64.76259,-79.13097,117294160.0,-22.905275,13,4,4,8,0,11,0,7,0,4,3,15,0,5,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,2,0,8,0,2,8,0,0,0,1,0,2,1,1,3,0,14,0,0,0,4,0,0,0,0,1
9636977000.0,3621866200.0,1446856300.0,32.308437,152859680.0,2876608800.0,-25.779234,9173839000.0,1010996540.0,-45.68922,866782900.0,463137950.0,-50.908726,-9.089362,-5.00393,62.141705,95.19416,-371608960.0,-71.74323,4020312600.0,776.1659,230074020.0,44.41834,35047692.0,6.7663455,362429470.0,69.97103,850203900.0,164.1413,517970750.0,2867.5884,-746258400.0,4281607400.0,5041314300.0,9.900403,4206908000.0,4206908000.0,14.701944,185918740.0,139362270.0,298629900.0,-749684800.0,-738790000.0,14837579.0,88687600.0,7.8320065,-16.798786,-18.817427,-786135200.0,-21.527697,7,1,0,1,1,9,0,1,0,0,1,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,2,0,1,1,0,11,0,0,1,0,0,0,0,0,1
1498059800.0,141074620.0,632707600.0,-23.232706,708251600.0,24918730.0,12.343027,392859330.0,40115148.0,145.15973,578684700.0,1105200400.0,-12.707032,4.871886,169.73796,199.65553,26.224543,26402966.0,13.788789,429040900.0,224.064,38615620.0,20.166773,-205953300.0,-107.55785,5953289.5,3.1090693,-11931086.0,-6.230937,-191481400.0,-173.66577,9523726.0,361551970.0,295312300.0,-0.5231418,255272740.0,255272740.0,-4.9282913,13248847.0,24717518.0,-4055753.0,52112410.0,51776236.0,7016702.0,3456871.2,1.1467309,13.766423,19.430948,9344901.0,20.113062,13,3,2,1,0,8,0,2,0,0,2,3,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,1,0,0,0,0,1
82418530000.0,52900037000.0,6255908000.0,7.6202154,359065730.0,3303578400.0,-2.5266192,60182330000.0,7064754000.0,4.2517805,1576662700.0,22236197000.0,-15.68105,-0.63578576,6.3774033,58.65261,73.02039,1518326400.0,265.38602,12222487000.0,2136.35,1858331900.0,324.81506,-2340781600.0,-409.14172,2446688000.0,427.65295,1394575100.0,243.7557,572120000.0,118.20417,-4159238000.0,11699406000.0,15928540000.0,52.655247,7778271000.0,7778271000.0,30.93367,311585800.0,1535331800.0,1318842400.0,-4103341000.0,-4123854800.0,164556380.0,651206000.0,12.883533,-1833.0188,-1318.7717,-4278821000.0,-3343.8022,12,2,0,6,1,9,1,5,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,7,0,1,0,0,4,12,4,0,0,1,0,1,0,0,0,1,1,0,0,0,12,0,0,0,1,0,0,0,0,1
5639645000.0,39485044.0,1205304800.0,-30.29724,726387600.0,630711360.0,136.93767,831066430.0,254054910.0,638.3838,236221180.0,4808578600.0,8.617892,6.87983,-2.1771874,508.48657,14.736147,-394446980.0,-75.29024,1007285900.0,192.26611,87162100.0,16.637102,-67701130.0,-12.922482,5632458.5,1.0750978,-61713556.0,-11.7796,-523901920.0,-134.96141,310333500.0,1321001500.0,935344300.0,38.872738,676577300.0,676577300.0,57.497513,21616580.0,192333170.0,-25069922.0,392959070.0,396917000.0,76616904.0,4035578.5,42.57203,-39.63671,-40.59457,300103740.0,64.43923,16,0,2,6,0,11,0,25,0,0,3,10,0,3,0,5,0,0,27,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,21,0,0,4,0,0,0,0,0,1
