TOTAL_ASSETS,FIXED_ASSET,MONETARYFUNDS,MONETARYFUNDS_RATIO,ACCOUNTS_RECE,INVENTORY,INVENTORY_RATIO,TOTAL_LIABILITIES,ACCOUNTS_PAYABLE,ACCOUNTS_PAYABLE_RATIO,ADVANCE_RECEIVABLES,TOTAL_EQUITY,TOTAL_EQUITY_RATIO,TOTAL_ASSETS_RATIO,TOTAL_LIAB_RATIO,CURRENT_RATIO,DEBT_ASSET_RATIO,NETCASH_OPERATE,NETCASH_OPERATE_RATIO,SALES_SERVICES,SALES_SERVICES_RATIO,PAY_STAFF_CASH,PSC_RATIO,NETCASH_INVEST,NETCASH_INVEST_RATIO,CONSTRUCT_LONG_ASSET,CLA_RATIO,NETCASH_FINANCE,NETCASH_FINANCE_RATIO,CCE_ADD,CCE_ADD_RATIO,PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_COST,TOE_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_RATIO,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_TAX_ADD,TOI_RATIO,OPERATE_PROFIT_RATIO,PARENT_NETPROFIT_RATIO,DEDUCT_PARENT_NETPROFIT,DPN_RATIO,成本,损失,资本,费用,债务,风险,资金流,服务,外国,责任,降低,减少,损害,有限,反对,事项,不利,收费,制作,顺序,折旧,要价,过量,重组,诉讼,中断,结束,失败,可疑,局限性,权利,波动,违约,被告,原告,困难,缺陷,表现,不佳,暴露,控制,变量,超额,收益,欺诈,减持,回落,锐减,下降,亏损,大幅,明显,小幅,快速,适当,强烈,相当,谨慎,并非,没有,未能,确定,可能,或是,是否,有望,大约,能否,规模,成长性,震荡,长阳,抛售,2YearsLater
3452718800.0,1514121000.0,173756820.0,-52.142143,237306190.0,62684812.0,-61.95531,2207752400.0,219075220.0,-30.956135,269328640.0,1244966500.0,-33.96617,-18.34065,-5.7664347,71.60409,63.94243,292265630.0,659.2142,1757652500.0,3964.4392,314184740.0,708.6534,-36861224.0,-83.14163,30419116.0,68.61125,-298514720.0,-673.3092,-44335460.0,33.801247,-613209340.0,1439198700.0,1594186800.0,-2.9619823,1091091700.0,1091091700.0,-4.889028,74687600.0,242757460.0,108880330.0,-469707870.0,-594621060.0,21220396.0,76769704.0,-9.399975,54.639507,30.18,-497839200.0,43.313007,14,8,0,3,13,16,0,3,0,2,1,71,0,2,0,4,2,0,0,0,0,0,0,1,9,0,0,0,0,0,1,8,0,0,0,5,0,0,0,0,11,0,0,4,0,0,0,0,13,6,5,0,0,1,0,0,0,0,0,4,2,1,2,0,5,1,0,3,2,0,0,0,0,1
477041470.0,49802010.0,135274300.0,-7.1719384,27140494.0,16909716.0,76.35711,528148320.0,18436024.0,50.845764,578684700.0,-51106856.0,-331.08145,-5.557566,9.348134,44.30906,110.713295,3336820.2,32.724926,110060050.0,1079.3829,26143926.0,256.3992,-13342384.0,-130.85168,13342384.0,130.85168,-199807.27,-1.9595536,-10196571.0,-113.36101,-40165740.0,102341090.0,122262690.0,71.705154,55849910.0,55849910.0,108.430214,39131388.0,26843138.0,-1781696.1,-40254244.0,-39682530.0,450648.8,1197888.1,216.73285,-432.00446,-375.18,-41164000.0,-5.689296,10,1,4,3,0,14,0,3,0,0,4,2,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,3,3,3,0,0,0,0,3,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,2,1,0,7,0,0,0,1,0,0,0,0,1
22298022000.0,149413580.0,592892700.0,-64.48104,3783519200.0,1236266500.0,-70.52631,22183703000.0,34872856.0,-79.53756,106121090.0,114319120.0,-98.27723,-28.204191,-9.164325,74.32602,99.48731,-783103040.0,-888.9621,1286760600.0,1460.7035,66717664.0,75.73649,2268419800.0,2575.0625,117188.5,0.13302992,-1573265300.0,-1785.9376,-88091840.0,94.357056,-6276825000.0,4233894700.0,5812980000.0,-50.584484,3919863600.0,3919863600.0,-61.765156,125704360.0,142186300.0,1620681200.0,-6404919000.0,-6403368400.0,60028210.0,4544988.5,-59.5984,-105.94386,-94.71,-6275611600.0,-117.83219,18,0,1,2,0,2,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,5,1,0,1,0,1,0,0,1,0,0,3,0,0,1,0,4,1,0,0,4,0,0,0,0,1
1524548100.0,434650750.0,112809390.0,39.77511,259898930.0,254358030.0,-17.950111,1143057300.0,117718504.0,-20.119228,13440745.0,381490880.0,-45.533905,-16.62762,1.3185214,74.23863,74.97679,10694161.0,36.48157,380126560.0,1296.7463,86858820.0,296.3062,-1455862.5,-4.9664626,1595862.5,5.444052,20076312.0,68.48741,29313870.0,155.26416,-315215420.0,311233900.0,428107970.0,-8.744308,309984100.0,309984100.0,-6.8833046,20045240.0,62982824.0,24170404.0,-304584100.0,-318733570.0,5293356.0,8628772.0,-28.008066,-214.2057,-221.01,-301263520.0,-172.07965,9,0,1,2,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
2783863300.0,27434876.0,344204030.0,-1.2985381,99251170.0,4236.38,-95.97891,1094255500.0,65836370.0,345.0617,101762904.0,1689608000.0,-40.46636,-33.182606,-17.620033,73.35351,39.30708,162715170.0,2263.2156,2125647000.0,29565.758,711376450.0,9894.58,-140478540.0,-1953.925,23421774.0,325.77493,-29426170.0,-409.29044,-7189557.0,98.85013,-1016178700.0,2025037800.0,1909340200.0,205.77524,1653318000.0,1653318000.0,284.19165,94674560.0,140439400.0,5734946.0,-827704960.0,-969336600.0,39440616.0,13319250.0,175.46289,-474.3928,-1189.36,-887769500.0,-965.5875,6,1,0,6,1,13,0,59,0,0,1,3,0,6,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,11,0,7,0,0,1,1,2,1,0,1,1,0,0,1,0,1,0,0,2,0,17,0,0,0,1,0,0,0,0,1
4202210000.0,7900551.0,351553630.0,100.60566,37042830.0,3039709700.0,23.193401,2661259800.0,372083100.0,42.935677,676704960.0,1540950300.0,1.6911668,41.70032,83.50506,204.49916,63.33,-89152280.0,-53.987835,917723200.0,555.7445,42142772.0,25.520346,-371126050.0,-224.74234,2287413.5,1.3851862,625199500.0,378.6013,165134020.0,138.09453,29210658.0,547908200.0,508174700.0,253.1803,315921760.0,315921760.0,1329.3286,67990090.0,52942700.0,17095826.0,51019450.0,51615796.0,25838758.0,54224284.0,1757.7782,178.20796,148.05,28183298.0,126.50602,10,2,0,5,0,7,0,1,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,1,0,0,0,0,1,0,0,8,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,8,0,0,0,6,0,0,0,0,1
1705408100.0,17994280.0,6150787.5,-37.617416,5791715.5,4973682.0,270.76837,1070103800.0,21328684.0,1119.7263,478407.1,635304300.0,4.3224344,1.0382441,-0.8155019,4.889527,62.74767,6359985.0,96.72922,46828080.0,712.2098,4364830.5,66.38484,20440934.0,310.8868,66209068.0,1006.9758,-33375958.0,-507.61603,-6575040.5,-235.99898,12453918.0,46547340.0,86739496.0,36.673153,46788584.0,46788584.0,112.917465,3651.96,22912604.0,16881526.0,-13583704.0,16649780.0,-5643.36,153128.4,149.31526,92.905716,108.93,-32317418.0,76.47104,6,0,0,2,1,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1
87521180.0,35075196.0,7422940.0,-51.687267,311083.9,254257.19,14.845735,9034580.0,1250409.8,-22.230259,786715.44,78486600.0,0.8971839,-0.7663899,-13.199326,147.57617,10.322736,4713661.5,59.355434,27678170.0,348.52945,12622538.0,158.9457,-12655077.0,-159.35544,12723947.0,160.22266,185898060.0,-46.754726,-7941415.5,-239.74603,756721.44,25935406.0,27008418.0,-5.9363055,11082767.0,11082767.0,-5.720288,5606474.5,9772413.0,-175760.38,-785400.0,756769.25,47.8,722523.2,-12.129815,-196.2092,15.83,-1078091.8,-232.06306,16,0,0,3,0,8,0,3,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,0,5,0,0,0,2,0,0,0,0,1
7958582300.0,4351579.5,1704245500.0,-37.10273,24483818.0,1276284800.0,-9.51829,1697331200.0,265803760.0,-5.952844,27867846.0,6261251000.0,30.511526,-8.341251,-6.524781,527.75354,21.327055,165411500.0,8.601559,187849520.0,9.768357,34780268.0,1.8086076,-1887533400.0,-98.153564,2434221.0,0.12658185,-200919890.0,-10.448029,-1923041200.0,-1073.8497,154545600.0,206880320.0,265320210.0,-19.591248,167768590.0,167768590.0,-16.430847,3503139.5,41459200.0,28811390.0,192080370.0,218482350.0,172243.31,23777886.0,-20.9033,-98.85963,-91.4,-90109810.0,81.31514,12,1,5,10,0,20,0,40,0,1,3,9,0,16,0,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,2,0,2,0,0,10,0,0,4,1,0,0,0,14,0,0,1,0,2,0,0,0,0,0,1,1,5,4,0,7,1,0,0,3,1,0,0,0,1
2577236000.0,785917400.0,94952670.0,-42.99063,222249070.0,863929500.0,7.743612,1973013200.0,289366600.0,15.164304,176303890.0,604222850.0,-27.838438,-7.5794554,1.11395,69.73987,76.55539,70941910.0,160.7951,696232400.0,1578.0624,185616220.0,420.71292,13082231.0,29.651846,6882035.0,15.598641,-128390376.0,-291.00632,-44119450.0,80.351814,-235965810.0,702153150.0,868329400.0,-13.1593895,578679400.0,578679400.0,-17.107824,98267350.0,109909130.0,70366200.0,-257632820.0,-258174060.0,-21373476.0,11107273.0,-6.978894,81.03542,82.25,-263107170.0,80.44849,21,5,2,6,0,3,0,4,0,0,7,12,0,0,0,0,3,0,2,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,6,0,0,5,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,12,0,0,0,2,0,0,0,0,1
9234693000.0,3970574300.0,302737900.0,44.388172,418653820.0,55064228.0,-51.443092,7840082000.0,810960100.0,-9.412594,248366660.0,1394611500.0,-50.267967,-18.337341,-7.8081117,54.797615,84.89813,526409250.0,630.8583,3876182500.0,4645.287,368166720.0,441.21762,832676160.0,997.8941,362874940.0,434.87585,-1275642100.0,-1528.7524,83443336.0,120.24198,-1313582600.0,3727926000.0,4159296000.0,-9.009,3345715200.0,3345715200.0,-11.122486,74919350.0,296758340.0,410556670.0,-1373823200.0,-1361349600.0,63243924.0,23568266.0,-15.829638,11.5408945,-17.19,-1356603100.0,17.25619,14,1,1,3,19,21,0,7,0,5,7,18,0,0,0,5,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,5,0,0,4,0,0,0,0,1,2,4,1,0,1,0,0,0,0,0,2,0,6,3,0,13,1,0,0,3,0,0,0,0,1
1513150300.0,63599436.0,80172640.0,186.49352,361545800.0,222053580.0,-26.233131,1597169800.0,167286660.0,-14.48972,87166820.0,-84019480.0,-112.65142,-29.554747,8.366971,88.620964,105.55262,120005330.0,238.31384,363591940.0,722.04285,47655690.0,94.63754,-33763924.0,-67.05044,8272970.5,16.428965,-35956212.0,-71.404015,50356004.0,119.83809,-612800640.0,495217800.0,549125700.0,-26.762907,368443900.0,368443900.0,-33.629562,44765172.0,62984580.0,67048924.0,-359121060.0,-640489200.0,-8255402.5,5883146.0,-36.22692,77.02507,61.77,-334470660.0,78.63131,12,2,0,4,3,20,0,3,0,0,4,3,0,2,0,3,0,0,17,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,4,3,1,0,13,0,0,0,1,0,0,0,0,1
1761222100.0,176219650.0,74515610.0,-89.24881,752996000.0,98838920.0,11.6837015,2180203800.0,160136370.0,-19.105164,63316430.0,-418981630.0,-143.80849,-56.9408,-30.430294,62.6309,123.78925,-84238070.0,-284.56815,459401570.0,1551.9236,122215090.0,412.85986,-33587616.0,-113.46373,38128996.0,128.80516,88221110.0,298.02344,-29602074.0,91.85339,-1530324900.0,269478370.0,580214100.0,-63.792206,207319620.0,207319620.0,-80.02442,36426336.0,119062690.0,120199780.0,-1538464500.0,-1541569400.0,3169516.5,9490089.0,-82.24931,-217.69919,-208.63,-1520380200.0,-215.33305,10,7,0,9,2,12,0,4,0,1,1,24,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,3,0,0,7,0,0,0,0,17,1,21,0,0,0,0,0,0,2,0,0,3,0,3,0,10,1,0,0,1,0,0,0,0,1
3636082700.0,2298849500.0,246312200.0,-8.736726,33288808.0,405064060.0,-42.43983,3450520300.0,387538850.0,-41.454506,126192376.0,185562460.0,5.656265,-16.019987,-16.93643,37.078495,94.89664,146800620.0,2762.2676,1916818200.0,36067.727,162217170.0,3052.352,-110124150.0,-2072.1462,185519310.0,3490.816,-41611504.0,-782.981,-5314497.0,99.32139,11261282.0,2304589600.0,2344706300.0,-50.83805,1866878300.0,1866878300.0,-51.723003,142140240.0,96528420.0,142569920.0,-4197144.0,31442298.0,4909307.5,34721016.0,-38.86942,-105.22134,-91.7,-56903628.0,94.29508,12,3,0,3,1,10,0,1,0,2,5,25,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,7,3,2,4,0,0,0,0,0,0,0,3,0,4,4,0,9,0,0,4,2,0,0,0,0,1
903065150.0,118235704.0,331779360.0,-0.7997835,708251600.0,16870394.0,-16.411783,588437600.0,26324152.0,30.236242,578684700.0,314627600.0,-49.195984,-20.431019,14.1157875,95.76487,65.160034,41295264.0,1544.3862,351993120.0,13164.059,42347880.0,1583.7526,-43969160.0,-1644.3862,2186501.5,81.77215,185898060.0,-46.754726,-2673895.0,99.103584,-333414400.0,318364160.0,338102700.0,7.0137386,231241100.0,231241100.0,-2.8266287,12209753.0,29021794.0,62982780.0,-289151520.0,-299103100.0,5566003.0,2647238.2,-1.4709654,15.057296,20.08,-1606529.6,99.57266,12,4,1,1,2,13,0,1,0,0,0,6,0,5,0,6,2,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,1
22531500000.0,7206322000.0,1483773700.0,-56.94809,593037400.0,2242018300.0,-26.02781,51600167000.0,3550626600.0,-54.57129,1076021100.0,-29068665000.0,-254.72198,-69.95694,-8.200571,31.447119,229.01344,2788553500.0,156.09627,15166486000.0,848.982,1789054800.0,100.14683,-298180320.0,-16.691391,472650300.0,26.457785,-4276805000.0,-239.40488,-1786432000.0,40.877747,-45859975000.0,17849180000.0,17381600000.0,-5.372179,13123820000.0,13123820000.0,-0.61727494,352869950.0,1567738800.0,1445796500.0,-44857410000.0,-48642130000.0,-1979802200.0,776606500.0,-0.226699,-1253.1475,1230.58,-1322281100.0,64.327866,14,4,1,3,8,25,0,7,0,8,11,10,0,1,0,1,1,0,0,0,1,0,0,8,1,0,0,0,0,0,1,1,1,0,0,3,1,0,0,0,5,0,0,6,0,0,0,0,7,23,9,0,0,0,0,0,0,0,0,0,1,0,2,0,48,1,0,15,2,0,0,0,0,1
